n_points,epsilon_min_sampled,epsilon_max_sampled,energy_fit_A,energy_fit_B,energy_fit_C,epsilon0_energy_fit,E0_energy_fit_ry,E0_energy_fit_ev,a0_energy_fit_angstrom,pressure_fit_slope_kbar_per_eps,pressure_fit_intercept_kbar,epsilon0_pressure_fit,a0_pressure_fit_angstrom,volume_fit_A,volume_fit_B,volume_fit_C,V0_energy_volume_fit_angstrom3,a0_energy_volume_fit_angstrom,bulk_modulus_gpa,consistency_status,warnings
5,-0.01,0.01,41.34348571551527,-0.1476511999996858,-147.47236449228578,0.0017856646270185638,-147.47249632004826,-2006.4655290124385,3.5733943355885045,-13293.2,25.554000000000002,0.001922336232058496,3.5738818465966276,0.002234839450768382,-0.2039900231443775,-142.81759595188998,45.63863034417119,3.573640550332362,445.11621022305917,consistent,matplotlib not available; plots skipped
